year,month,deaths,country,date,avg_deaths,excess_deaths,excess_deaths_prc,what_if_deaths,what_if_deaths_difference,what_if_deaths_sparkline
2021,11,10319.428571428572,Belgium,2021-11-01,8810.75,1508.6785714285725,17.12315718217601,104982,-127380,108577.24657459841
2021,12,9867.57142857143,Belgium,2021-12-01,8376.5,1491.0714285714294,17.80064977701223,104982,-127380,108719.49562978059
2022,1,9863.0,Belgium,2022-01-01,8062.685714285714,1800.3142857142857,22.328965179982564,104982,-127380,109670.27884504986
2022,2,9876.0,Belgium,2022-02-01,9857.928571428572,18.07142857142753,0.1833187209715062,104982,-127380,105020.49033193006
2022,3,10504.142857142857,Belgium,2022-03-01,10525.285714285714,-21.142857142856883,-0.2008768000868631,104982,-127380,104939.82310354656
2022,4,10289.714285714286,Belgium,2022-04-01,8842.892857142857,1446.8214285714294,16.361404033101653,104982,-127380,108417.30583640616
2022,5,9217.142857142857,Belgium,2022-05-01,8847.107142857143,370.03571428571377,4.182561692885884,104982,-127380,105860.1873832851
2022,6,8643.714285714286,Belgium,2022-06-01,8076.607142857143,567.1071428571431,7.021601185080371,104982,-127380,106456.28347122422
2022,7,9095.285714285714,Belgium,2022-07-01,8573.214285714286,522.0714285714275,6.089564674026232,104982,-127380,106260.58935721725
2022,8,9234.714285714286,Belgium,2022-08-01,8401.071428571428,833.6428571428587,9.9230540322238,104982,-127380,107065.48411682184
2022,9,8573.142857142857,Belgium,2022-09-01,8067.785714285714,505.3571428571431,6.263889011854912,104982,-127380,106297.1911924851
2022,10,9691.285714285714,Belgium,2022-10-01,8767.464285714286,923.8214285714276,10.536928334874462,104982,-127380,107194.37562090358
2022,11,9027.714285714286,Belgium,2022-11-01,8810.75,216.96428571428623,2.4624950851435603,104982,-127380,105499.03531805708
2022,12,9890.285714285714,Belgium,2022-12-01,8376.5,1513.7857142857138,18.071816561639277,104982,-127380,108776.43089254803
2020,1,8215.428571428572,Bulgaria,2020-01-01,8608.685714285715,-393.2571428571428,-4.568143801609004,248367,16005,246097.84765685155
2020,2,9542.571428571428,Bulgaria,2020-02-01,9414.642857142857,127.92857142857063,1.3588255377261782,248367,16005,249041.97484465688
2020,3,9010.142857142857,Bulgaria,2020-03-01,9557.392857142857,-547.25,-5.725933925495222,248367,16005,245522.73393745304
2020,4,8454.857142857143,Bulgaria,2020-04-01,8781.178571428572,-326.3214285714293,-3.7161461404871705,248367,16005,246521.06386305124
2020,5,8638.0,Bulgaria,2020-05-01,8787.821428571428,-149.82142857142753,-1.7048756599026949,248367,16005,247520.1302939539
2020,6,8146.0,Bulgaria,2020-06-01,8368.714285714286,-222.71428571428623,-2.661272426213283,248367,16005,247045.05550263738
2020,7,8806.285714285714,Bulgaria,2020-07-01,8480.714285714286,325.57142857142753,3.838962351553933,248367,16005,250273.9431247368
2020,8,8950.428571428572,Bulgaria,2020-08-01,8301.214285714286,649.2142857142862,7.820714697505535,248367,16005,252251.8148945507
2020,9,8157.571428571429,Bulgaria,2020-09-01,7756.857142857142,400.7142857142872,5.165936130244226,248367,16005,250933.09611772074
2020,10,9313.857142857143,Bulgaria,2020-10-01,8921.142857142857,392.71428571428623,4.402062516013329,248367,16005,250553.65412182937
2020,11,15338.857142857143,Bulgaria,2020-11-01,8951.607142857143,6387.25,71.3531089788346,248367,16005,283810.51523549244
2020,12,18982.571428571428,Bulgaria,2020-12-01,8258.642857142857,10723.92857142857,129.85097862844987,248367,16005,312868.3960180244
2021,1,1813.428571428572,Bulgaria,2021-01-01,8608.685714285715,-6795.257142857144,-78.93489631734063,248367,16005,209157.35321270212
2021,1,10106.0,Bulgaria,2021-01-01,8608.685714285715,1497.3142857142848,17.393064811618817,248367,16005,257006.72665613465
2021,2,9842.0,Bulgaria,2021-02-01,9414.642857142857,427.3571428571431,4.539281514358335,248367,16005,250621.81546375327
2021,3,14585.142857142857,Bulgaria,2021-03-01,9557.392857142857,5027.75,52.6058735384351,248367,16005,274498.12598624104
2021,4,15515.0,Bulgaria,2021-04-01,8781.178571428572,6733.821428571428,76.68471121269921,248367,16005,286458.90333952894
2021,5,11095.57142857143,Bulgaria,2021-05-01,8787.821428571428,2307.750000000002,26.26077485481127,248367,16005,261411.61973672983
2021,6,9090.0,Bulgaria,2021-06-01,8368.714285714286,721.2857142857138,8.618835458595782,248367,16005,252648.26861269012
2021,7,9151.714285714286,Bulgaria,2021-07-01,8480.714285714286,671.0,7.9120694011623,248367,16005,252297.19388191696
2021,8,9926.857142857143,Bulgaria,2021-08-01,8301.214285714286,1625.6428571428569,19.583193508694936,248367,16005,258094.63804434807
2021,9,11728.714285714286,Bulgaria,2021-09-01,7756.857142857142,3971.857142857144,51.20446425282701,248367,16005,273801.9983461638
2021,10,15584.0,Bulgaria,2021-10-01,8921.142857142857,6662.857142857143,74.68613886753779,248367,16005,285466.1445042275
2021,11,16904.428571428572,Bulgaria,2021-11-01,8951.607142857143,7952.821428571429,88.84238664246246,248367,16005,292498.03408645693
2021,12,12476.142857142857,Bulgaria,2021-12-01,8258.642857142857,4217.5,51.067712612760666,248367,16005,273734.06915698707
2022,1,13634.285714285714,Bulgaria,2022-01-01,8608.685714285715,5025.599999999999,58.37824921010007,248367,16005,277365.46124312986
2022,2,13682.142857142857,Bulgaria,2022-02-01,9414.642857142857,4267.5,45.32832593604188,248367,16005,270883.12065551383
2022,3,11309.571428571428,Bulgaria,2022-03-01,9557.392857142857,1752.1785714285706,18.33322745668087,248367,16005,257473.73740746692
2022,4,9381.714285714286,Bulgaria,2022-04-01,8781.178571428572,600.5357142857138,6.838896503479432,248367,16005,251764.11241575936
2022,5,8724.142857142857,Bulgaria,2022-05-01,8787.821428571428,-63.67857142857065,-0.7246229562828339,248367,16005,248007.0551404338
2022,6,7832.428571428572,Bulgaria,2022-06-01,8368.714285714286,-536.2857142857147,-6.408221095577068,248367,16005,245183.81870230963
2022,7,8757.714285714286,Bulgaria,2022-07-01,8480.714285714286,277.0,3.266234313147477,248367,16005,249989.44963530698
2022,8,9064.0,Bulgaria,2022-08-01,8301.214285714286,762.7857142857138,9.188845005463907,248367,16005,252931.41173494412
2022,9,8157.285714285714,Bulgaria,2022-09-01,7756.857142857142,400.4285714285716,5.16225275332425,248367,16005,250931.26645916977
2022,10,9054.285714285714,Bulgaria,2022-10-01,8921.142857142857,133.14285714285688,1.4924417115039683,248367,16005,249108.3465411222
2022,11,8897.142857142857,Bulgaria,2022-11-01,8951.607142857143,-54.46428571428624,-0.6084302499551216,248367,16005,248064.7720082188
2022,12,7855.142857142857,Bulgaria,2022-12-01,8258.642857142857,-403.5,-4.88579064356821,248367,16005,245940.0616704578
2020,1,1141.571428571429,Estonia,2020-01-01,1146.9142857142856,-5.3428571428569285,-0.4658462458272944,141849,-90513,141716.84035175128
2020,2,1269.142857142857,Estonia,2020-02-01,1357.9642857142858,-88.82142857142867,-6.540777950188051,141849,-90513,139993.39437708756
2020,3,1399.142857142857,Estonia,2020-03-01,1424.3214285714284,-25.17857142857133,-1.7677590832727297,141849,-90513,141347.49028359368
2020,4,1345.428571428571,Estonia,2020-04-01,1272.5,72.92857142857133,5.731125456076333,141849,-90513,143474.90882963795
2020,5,1310.7142857142858,Estonia,2020-05-01,1288.107142857143,22.60714285714289,1.7550669587157255,141849,-90513,142346.90898605372
2020,6,1204.0,Estonia,2020-06-01,1164.2142857142858,39.78571428571422,3.417387569789552,141849,-90513,142818.50601877415
2020,7,1238.428571428571,Estonia,2020-07-01,1211.9642857142858,26.464285714285552,2.183586267865022,141849,-90513,142468.47905702077
2020,8,1272.142857142857,Estonia,2020-08-01,1220.892857142857,51.25,4.197747550095071,141849,-90513,143039.89258446687
2020,9,1244.857142857143,Estonia,2020-09-01,1176.1785714285716,68.67857142857133,5.839127926396007,141849,-90513,143505.5489144627
2020,10,1333.142857142857,Estonia,2020-10-01,1276.607142857143,56.53571428571422,4.428591411386202,141849,-90513,143105.38252622745
2020,11,1253.142857142857,Estonia,2020-11-01,1244.357142857143,8.78571428571422,0.7060444291372429,141849,-90513,142049.30339245737
2020,12,1523.0,Estonia,2020-12-01,1139.2857142857142,383.7142857142858,33.680250783699066,141849,-90513,151404.01978683384
2021,1,206.8571428571429,Estonia,2021-01-01,1146.9142857142856,-940.0571428571428,-81.9640277016591,141849,-90513,118595.96926909473
2021,1,1529.0,Estonia,2021-01-01,1146.9142857142856,382.0857142857144,33.31423446763989,141849,-90513,151300.1816900005
2021,2,1471.0,Estonia,2021-02-01,1357.9642857142858,113.03571428571422,8.323909212844852,141849,-90513,144210.47639586567
2021,3,1836.0,Estonia,2021-03-01,1424.3214285714284,411.6785714285716,28.9034878764324,141849,-90513,150048.8617035681
2021,4,1612.571428571429,Estonia,2021-04-01,1272.5,340.07142857142867,26.724670221723272,141849,-90513,149430.73549256244
2021,5,1454.571428571429,Estonia,2021-05-01,1288.107142857143,166.46428571428578,12.923170765519732,141849,-90513,145515.2776998364
2021,6,1384.7142857142858,Estonia,2021-06-01,1164.2142857142858,220.5,18.93981225842076,141849,-90513,147222.18685808947
2021,7,1382.142857142857,Estonia,2021-07-01,1211.9642857142858,170.17857142857133,14.041550022101069,141849,-90513,145832.55965817004
2021,8,1328.857142857143,Estonia,2021-08-01,1220.892857142857,107.96428571428578,8.843059821559168,141849,-90513,144357.7583852567
2021,9,1411.857142857143,Estonia,2021-09-01,1176.1785714285716,235.67857142857133,20.03765220295751,141849,-90513,147533.64185467464
2021,10,1607.2857142857142,Estonia,2021-10-01,1276.607142857143,330.67857142857133,25.902923485802205,141849,-90513,149197.60758707512
2021,11,1727.7142857142858,Estonia,2021-11-01,1244.357142857143,483.3571428571429,38.84392399977039,141849,-90513,152868.94355088685
2021,12,1426.857142857143,Estonia,2021-12-01,1139.2857142857142,287.57142857142867,25.24137931034484,141849,-90513,149009.9288275862
2022,1,1518.4285714285716,Estonia,2022-01-01,1146.9142857142856,371.514285714286,32.39250660156447,141849,-90513,151038.68933785064
2022,2,1639.7142857142858,Estonia,2022-02-01,1357.9642857142858,281.75,20.74796833495516,141849,-90513,147735.1571206901
2022,3,1645.4285714285716,Estonia,2022-03-01,1424.3214285714284,221.10714285714312,15.523682956796488,141849,-90513,146253.03780747726
2022,4,1334.7142857142858,Estonia,2022-04-01,1272.5,62.21428571428578,4.889138366545051,141849,-90513,143236.0387763121
2022,5,1328.857142857143,Estonia,2022-05-01,1288.107142857143,40.75,3.1635567138935867,141849,-90513,142746.49471261818
2022,6,1370.571428571429,Estonia,2022-06-01,1164.2142857142858,206.3571428571429,17.725013804527887,141849,-90513,146877.55096631695
2022,7,1369.2857142857142,Estonia,2022-07-01,1211.9642857142858,157.32142857142844,12.980698393988495,141849,-90513,145531.59817297774
2022,8,1366.142857142857,Estonia,2022-08-01,1220.892857142857,145.25,11.897030861488956,141849,-90513,145224.1638613427
2022,9,1376.142857142857,Estonia,2022-09-01,1176.1785714285716,199.96428571428555,17.001184222512357,141849,-90513,146672.2019615583
2022,10,1395.2857142857142,Estonia,2022-10-01,1276.607142857143,118.67857142857132,9.296405091621198,141849,-90513,144486.37153168276
2022,11,1423.7142857142858,Estonia,2022-11-01,1244.357142857143,179.3571428571429,14.413638711899434,141849,-90513,145938.12047528845
2022,12,1396.5714285714284,Estonia,2022-12-01,1139.2857142857142,257.2857142857142,22.58307210031348,141849,-90513,148255.77238871474
2020,1,35135.0,Spain,2020-01-01,33982.857142857145,1152.142857142855,3.3903648898604275,150463,-81899,151483.24894484613
2020,2,38060.142857142855,Spain,2020-02-01,37726.32142857143,333.82142857142753,0.8848501945875199,150463,-81899,150729.27442965645
2020,3,46035.0,Spain,2020-03-01,37693.25,8341.75,22.13062020388266,150463,-81899,157122.67901547358
2020,4,71671.42857142857,Spain,2020-04-01,33931.82142857143,37739.60714285714,111.2218724311671,150463,-81899,183932.55318322137
2020,5,37124.42857142857,Spain,2020-05-01,33319.357142857145,3805.071428571428,11.420002529632065,150463,-81899,153899.57568123206
2020,6,30791.285714285717,Spain,2020-06-01,31667.92857142857,-876.6428571428587,-2.768235551515621,150463,-81899,149629.96594842462
2020,7,33885.42857142857,Spain,2020-07-01,32628.64285714285,1256.7857142857174,3.851786664214843,150463,-81899,151622.1027537155
2020,8,36411.57142857143,Spain,2020-08-01,32121.92857142857,4289.642857142855,13.354250656538582,150463,-81899,154481.64123306953
2020,9,34216.71428571429,Spain,2020-09-01,29883.89285714286,4332.821428571431,14.498852104992066,150463,-81899,154826.08156854686
2020,10,38100.14285714286,Spain,2020-10-01,32243.071428571428,5857.071428571435,18.16536443045352,150463,-81899,155929.43045659867
2020,11,42351.857142857145,Spain,2020-11-01,33852.67857142857,8499.178571428572,25.10636951074773,150463,-81899,158018.15935139128
2020,12,41685.42857142857,Spain,2020-12-01,32038.071428571428,9647.357142857143,30.112165660051776,150463,-81899,159524.53356341674
2021,1,5224.142857142857,Spain,2021-01-01,33982.857142857145,-28758.71428571429,-84.62712291911889,150463,-81899,124996.49840844123
2021,1,47979.0,Spain,2021-01-01,33982.857142857145,13996.142857142857,41.18589204640995,150463,-81899,162856.90574995795
2021,2,40459.0,Spain,2021-02-01,37726.32142857143,2732.6785714285725,7.243427050268998,150463,-81899,152642.73552852924
2021,3,36638.142857142855,Spain,2021-03-01,37693.25,-1055.107142857145,-2.799193868549793,150463,-81899,149620.6497859128
2021,4,34413.142857142855,Spain,2021-04-01,33931.82142857143,481.32142857142753,1.4184957019906483,150463,-81899,150889.86223761723
2021,5,34141.142857142855,Spain,2021-05-01,33319.357142857145,821.7857142857101,2.4663912654805853,150463,-81899,151205.201257956
2021,6,32335.285714285717,Spain,2021-06-01,31667.92857142857,667.3571428571413,2.107359631533475,150463,-81899,151097.15930447885
2021,7,35073.71428571429,Spain,2021-07-01,32628.64285714285,2445.071428571435,7.493635083986263,150463,-81899,152718.02963128366
2021,8,37944.0,Spain,2021-08-01,32121.92857142857,5822.071428571428,18.12491244299065,150463,-81899,155917.2574018194
2021,9,32810.71428571428,Spain,2021-09-01,29883.89285714286,2926.821428571424,9.793976449329472,150463,-81899,153410.2621569909
2021,10,34269.857142857145,Spain,2021-10-01,32243.071428571428,2026.7857142857172,6.285957337456784,150463,-81899,152354.6079977315
2021,11,36858.71428571428,Spain,2021-11-01,33852.67857142857,3006.03571428571,8.879757351971502,150463,-81899,153135.14986089937
2021,12,36410.71428571428,Spain,2021-12-01,32038.071428571428,4372.642857142855,13.648271141699714,150463,-81899,154570.11964158714
2022,1,44256.57142857143,Spain,2022-01-01,33982.857142857145,10273.714285714284,30.232049772994777,150463,-81899,159560.60980998824
2022,2,38882.0,Spain,2022-02-01,37726.32142857143,1155.6785714285725,3.0633216482997403,150463,-81899,151384.83313033625
2022,3,37856.42857142857,Spain,2022-03-01,37693.25,163.17857142857247,0.4329119177268409,150463,-81899,150593.27445175388
2022,4,36766.57142857143,Spain,2022-04-01,33931.82142857143,2834.75,8.354252382140237,150463,-81899,152977.01175234793
2022,5,37993.0,Spain,2022-05-01,33319.357142857145,4673.642857142855,14.026809812399907,150463,-81899,154684.03176960626
2022,6,36848.28571428571,Spain,2022-06-01,31667.92857142857,5180.357142857138,16.35837068146907,150463,-81899,155385.65905569177
2022,7,44550.142857142855,Spain,2022-07-01,32628.64285714285,11921.5,36.53691651287979,150463,-81899,161457.90813855486
2022,8,38285.857142857145,Spain,2022-08-01,32121.92857142857,6163.9285714285725,19.189160942569277,150463,-81899,156237.5174458036
2022,9,32532.14285714286,Spain,2022-09-01,29883.89285714286,2648.25,8.861797265368706,150463,-81899,153129.74520387835
2022,10,35246.28571428572,Spain,2022-10-01,32243.071428571428,3003.21428571429,9.31429343624213,150463,-81899,153265.9130665946
2022,11,35713.42857142857,Spain,2022-11-01,33852.67857142857,1860.75,5.496610840036924,150463,-81899,152117.07311364895
2022,12,35441.71428571428,Spain,2022-12-01,32038.071428571428,3403.642857142855,10.623744518240567,150463,-81899,153659.96094289605
2020,1,3915.0,Croatia,2020-01-01,4143.914285714285,-228.91428571428517,-5.524107641498363,152436,-79926,150751.8542551211
2020,2,4463.714285714285,Croatia,2020-02-01,4539.392857142857,-75.67857142857156,-1.6671518374861365,152436,-79926,151927.73208500192
2020,3,4722.857142857143,Croatia,2020-03-01,4705.535714285714,17.32142857142935,0.3681074722022101,152436,-79926,152548.22566126523
2020,4,4288.428571428572,Croatia,2020-04-01,4236.035714285714,52.39285714285779,1.2368370022511097,152436,-79926,152813.0769705503
2020,5,3973.0,Croatia,2020-05-01,4208.107142857143,-235.10714285714312,-5.587004676347532,152436,-79926,150732.67871031258
2020,6,3952.857142857143,Croatia,2020-06-01,3987.785714285714,-34.92857142857156,-0.8758888749574626,152436,-79926,152168.96600691398
2020,7,4134.857142857143,Croatia,2020-07-01,4141.642857142857,-6.785714285713766,-0.1638411258472185,152436,-79926,152386.0494282807
2020,8,4279.142857142857,Croatia,2020-08-01,4116.821428571428,162.32142857142844,3.942882424894376,152436,-79926,153638.0744506424
2020,9,4151.857142857143,Croatia,2020-09-01,3884.428571428572,267.4285714285716,6.884630944062377,152436,-79926,154534.93120517817
2020,10,4655.0,Croatia,2020-10-01,4281.821428571428,373.1785714285716,8.715416503323855,152436,-79926,155093.08646020136
2020,11,5667.285714285715,Croatia,2020-11-01,4171.25,1496.035714285715,35.8654051971403,152436,-79926,163370.35781326256
2020,12,7491.571428571428,Croatia,2020-12-01,3906.321428571429,3585.25,91.78072172394562,152436,-79926,180417.37219342275
2021,1,938.2857142857142,Croatia,2021-01-01,4143.914285714285,-3205.628571428571,-77.35750187883092,152436,-79926,128851.86368719707
2021,1,5251.0,Croatia,2021-01-01,4143.914285714285,1107.0857142857149,26.71594144942327,152436,-79926,160580.94250156858
2021,2,4582.0,Croatia,2021-02-01,4539.392857142857,42.60714285714312,0.938608844795172,152436,-79926,152722.1555557304
2021,3,4804.571428571428,Croatia,2021-03-01,4705.535714285714,99.03571428571468,2.1046639596220342,152436,-79926,153077.6531106979
2021,4,5551.285714285714,Croatia,2021-04-01,4236.035714285714,1315.25,31.049077220109776,152436,-79926,161901.9942702493
2021,5,5206.428571428572,Croatia,2021-05-01,4208.107142857143,998.3214285714284,23.723764502193887,152436,-79926,159668.71153131285
2021,6,4607.571428571428,Croatia,2021-06-01,3987.785714285714,619.7857142857142,15.542101775063138,152436,-79926,157174.35165236704
2021,7,4379.428571428572,Croatia,2021-07-01,4141.642857142857,237.78571428571468,5.741337978372981,152436,-79926,154186.37319214252
2021,8,4429.714285714286,Croatia,2021-08-01,4116.821428571428,312.8928571428578,7.600350478437784,152436,-79926,154753.13405106228
2021,9,4660.0,Croatia,2021-09-01,3884.428571428572,775.5714285714284,19.966165275274903,152436,-79926,158523.1247398036
2021,10,5246.0,Croatia,2021-10-01,4281.821428571428,964.1785714285716,22.51795380804231,152436,-79926,159301.09361336546
2021,11,6685.428571428572,Croatia,2021-11-01,4171.25,2514.178571428572,60.27398433152105,152436,-79926,170811.8501511195
2021,12,5971.714285714285,Croatia,2021-12-01,3906.321428571429,2065.392857142857,52.87309032063413,152436,-79926,168555.52479223238
2022,1,6062.428571428572,Croatia,2022-01-01,4143.914285714285,1918.5142857142864,46.29715176127473,152436,-79926,166550.70525176334
2022,2,5628.571428571428,Croatia,2022-02-01,4539.392857142857,1089.1785714285716,23.99392618584928,152436,-79926,159751.07626413225
2022,3,5074.285714285715,Croatia,2022-03-01,4705.535714285714,368.7500000000009,7.83651474327352,152436,-79926,154825.13392281128
2022,4,4527.285714285714,Croatia,2022-04-01,4236.035714285714,291.25,6.87553221087776,152436,-79926,154532.1572561947
2022,5,4226.571428571428,Croatia,2022-05-01,4208.107142857143,18.464285714285325,0.4387788876912669,152436,-79926,152569.7713970482
2022,6,4061.428571428572,Croatia,2022-06-01,3987.785714285714,73.64285714285734,1.8467104909634828,152436,-79926,152999.01032080103
2022,7,4654.428571428572,Croatia,2022-07-01,4141.642857142857,512.7857142857147,12.381215183760768,152436,-79926,156210.6858355035
2022,8,4493.428571428572,Croatia,2022-08-01,4116.821428571428,376.6071428571431,9.148007738286305,152436,-79926,155224.97141518682
2022,9,4117.142857142857,Croatia,2022-09-01,3884.428571428572,232.71428571428527,5.9909528888234975,152436,-79926,154262.4737891214
2022,10,4443.0,Croatia,2022-10-01,4281.821428571428,161.17857142857156,3.764252529380857,152436,-79926,153583.6151971374
2022,11,4309.857142857143,Croatia,2022-11-01,4171.25,138.60714285714312,3.3229162207286334,152436,-79926,153449.064114046
2022,12,4242.0,Croatia,2022-12-01,3906.321428571429,335.6785714285716,8.593214295510029,152436,-79926,155055.83042870072
2020,1,2127.428571428572,Latvia,2020-01-01,2085.428571428572,42.0,2.013974517057131,117361,-115001,117833.72412659269
2020,2,2263.0,Latvia,2020-02-01,2463.8571428571427,-200.85714285714263,-8.152142401577079,117361,-115001,115447.51283121703
2020,3,2354.5714285714284,Latvia,2020-03-01,2719.892857142857,-365.3214285714285,-13.431463949472796,117361,-115001,114208.33991885185
2020,4,2348.5714285714284,Latvia,2020-04-01,2410.214285714286,-61.64285714285734,-2.5575674954805523,117361,-115001,116760.68264232582
2020,5,2337.428571428572,Latvia,2020-05-01,2338.1071428571427,-0.6785714285711038,-0.0290222554874836,117361,-115001,117354.18783814747
2020,6,2208.0,Latvia,2020-06-01,2166.892857142857,41.10714285714312,1.89705470308046,117361,-115001,117806.28047401646
2020,7,2266.8571428571427,Latvia,2020-07-01,2227.178571428572,39.678571428571104,1.7815621943201534,117361,-115001,117779.17184137521
2020,8,2256.714285714286,Latvia,2020-08-01,2143.8928571428573,112.82142857142844,5.262456479368298,117361,-115001,118596.21430975028
2020,9,2084.142857142857,Latvia,2020-09-01,2143.357142857143,-59.21428571428624,-2.762688705968631,117361,-115001,116712.53618155763
2020,10,2407.142857142857,Latvia,2020-10-01,2354.3214285714284,52.82142857142844,2.2435946056643505,117361,-115001,117887.62101303074
2020,11,2459.428571428572,Latvia,2020-11-01,2267.25,192.1785714285716,8.476284989682283,117361,-115001,119350.5705653482
2020,12,3108.285714285714,Latvia,2020-12-01,2114.428571428572,993.8571428571428,47.00358083913248,117361,-115001,128393.77450172286
2021,1,460.4285714285714,Latvia,2021-01-01,2085.428571428572,-1625.0,-77.92163310042471,117361,-115001,99071.0784354021
2021,1,3251.0,Latvia,2021-01-01,2085.428571428572,1165.5714285714284,55.89121797506507,117361,-115001,130479.89846554323
2021,2,2824.0,Latvia,2021-02-01,2463.8571428571427,360.14285714285734,14.617034846640005,117361,-115001,120791.93965327303
2021,3,2691.8571428571427,Latvia,2021-03-01,2719.892857142857,-28.03571428571422,-1.0307653925443467,117361,-115001,117119.0566855312
2021,4,2556.142857142857,Latvia,2021-04-01,2410.214285714286,145.9285714285711,6.05458909996146,117361,-115001,118782.14526272115
2021,5,2708.428571428572,Latvia,2021-05-01,2338.1071428571427,370.3214285714289,15.838514060519056,117361,-115001,121078.64769731315
2021,6,2633.428571428572,Latvia,2021-06-01,2166.892857142857,466.5357142857147,21.530169927315303,117361,-115001,122414.6045456793
2021,7,2560.285714285714,Latvia,2021-07-01,2227.178571428572,333.10714285714266,14.956463174099188,117361,-115001,120871.61094915091
2021,8,2335.714285714286,Latvia,2021-08-01,2143.8928571428573,191.82142857142844,8.947342117976305,117361,-115001,119461.13803661564
2021,9,2545.8571428571427,Latvia,2021-09-01,2143.357142857143,402.4999999999996,18.77895157796512,117361,-115001,121768.83307228313
2021,10,3570.285714285714,Latvia,2021-10-01,2354.3214285714284,1215.9642857142858,51.648184948650666,117361,-115001,129483.96526751718
2021,11,3582.8571428571427,Latvia,2021-11-01,2267.25,1315.607142857143,58.02655829119606,117361,-115001,130981.10981522613
2021,12,2608.5714285714284,Latvia,2021-12-01,2114.428571428572,494.1428571428569,23.370042564691563,117361,-115001,122846.46313086954
2022,1,2700.5714285714284,Latvia,2022-01-01,2085.428571428572,615.1428571428569,29.49719139608164,117361,-115001,124284.63975887108
2022,2,2744.428571428572,Latvia,2022-02-01,2463.8571428571427,280.5714285714289,11.387487679016656,117361,-115001,120033.89388299415
2022,3,2957.5714285714284,Latvia,2022-03-01,2719.892857142857,237.6785714285716,8.738526990296368,117361,-115001,119412.12453221634
2022,4,2471.5714285714284,Latvia,2022-04-01,2410.214285714286,61.35714285714266,2.545713184956872,117361,-115001,117958.53489019944
2022,5,2344.285714285714,Latvia,2022-05-01,2338.1071428571427,6.178571428571559,0.264255273649325,117361,-115001,117423.02652634152
2022,6,2303.8571428571427,Latvia,2022-06-01,2166.892857142857,136.96428571428578,6.320768710958751,117361,-115001,118844.62347337366
2022,7,2222.714285714286,Latvia,2022-07-01,2227.178571428572,-4.464285714285779,-0.2004457914401658,117361,-115001,117313.95096294158
2022,8,2300.285714285714,Latvia,2022-08-01,2143.8928571428573,156.39285714285688,7.294807509703631,117361,-115001,119073.25180829265
2022,9,2270.428571428572,Latvia,2022-09-01,2143.357142857143,127.07142857142844,5.928616656113567,117361,-115001,118752.57675875629
2022,10,2510.714285714286,Latvia,2022-10-01,2354.3214285714284,156.39285714285734,6.6427997148101605,117361,-115001,118920.21123465967
2022,11,2369.714285714286,Latvia,2022-11-01,2267.25,102.46428571428578,4.519320132948981,117361,-115001,118421.78386024605
2022,12,2408.1428571428573,Latvia,2022-12-01,2114.428571428572,293.7142857142858,13.890953313965271,117361,-115001,120621.51234376055
2020,1,2963.428571428572,Lithuania,2020-01-01,3030.942857142857,-67.5142857142855,-2.2275011076232696,143200,-89162,142562.04368277668
2020,2,3165.5714285714284,Lithuania,2020-02-01,3623.321428571429,-457.75,-12.633436172414816,143200,-89162,139581.7838802204
2020,3,3491.1428571428573,Lithuania,2020-03-01,3576.678571428572,-85.53571428571422,-2.391484517758893,143200,-89162,142515.07883411384
2020,4,3394.0,Lithuania,2020-04-01,3269.178571428572,124.82142857142844,3.818128188601327,143200,-89162,144293.51191321542
2020,5,3270.8571428571427,Lithuania,2020-05-01,3316.0,-45.14285714285734,-1.3613648113045036,143200,-89162,142810.10511804238
2020,6,3291.714285714286,Lithuania,2020-06-01,3068.214285714286,223.5,7.284367361191944,143200,-89162,145286.2428122454
2020,7,3276.0,Lithuania,2020-07-01,3131.178571428572,144.82142857142844,4.625141149498701,143200,-89162,144524.64042521644
2020,8,3277.285714285714,Lithuania,2020-08-01,3040.5714285714284,236.71428571428575,7.785190753617743,143200,-89162,145429.6786318361
2020,9,3077.0,Lithuania,2020-09-01,2924.678571428572,152.32142857142844,5.20814253092525,143200,-89162,144691.612020857
2020,10,3537.285714285714,Lithuania,2020-10-01,3299.5714285714284,237.71428571428575,7.20439883967615,143200,-89162,145263.33982768326
2020,11,4060.142857142857,Lithuania,2020-11-01,3155.857142857143,904.2857142857142,28.65420306912317,143200,-89162,151406.56375899687
2020,12,5576.714285714285,Lithuania,2020-12-01,2857.964285714286,2718.7499999999995,95.12890044112316,143200,-89162,170444.91708633766
2021,1,789.7142857142857,Lithuania,2021-01-01,3030.942857142857,-2241.2285714285717,-73.94492991336972,143200,-89162,122022.1720728109
2021,1,4579.0,Lithuania,2021-01-01,3030.942857142857,1548.057142857143,51.07510157141106,143200,-89162,157827.90909005213
2021,2,3675.0,Lithuania,2021-02-01,3623.321428571429,51.67857142857156,1.4262762067164143,143200,-89162,143608.48550560357
2021,3,3758.428571428572,Lithuania,2021-03-01,3576.678571428572,181.75,5.0815301506785024,143200,-89162,144655.35023515433
2021,4,3636.428571428572,Lithuania,2021-04-01,3269.178571428572,367.25,11.233708773501425,143200,-89162,146417.3341927308
2021,5,3755.0,Lithuania,2021-05-01,3316.0,439.0,13.238841978287097,143200,-89162,146991.6043425814
2021,6,3544.5714285714284,Lithuania,2021-06-01,3068.214285714286,476.35714285714266,15.525549994179949,143200,-89162,147646.51751833313
